,geo_id,% of Population Identifying as Black,Census tract,geometry
326,1400000US42003523502,20.4,523502,"MULTIPOLYGON (((-79.811238 40.460463, -79.805571 40.460397, -79.80471799999999 40.460697, -79.804215 40.46231, -79.80107599999999 40.463883, -79.79948899999999 40.464886, -79.79832 40.467812, -79.796049 40.468151, -79.795687 40.469384, -79.796401 40.470684, -79.796997 40.474243, -79.799693 40.476838, -79.79961900000001 40.477538, -79.79528500000001 40.47601, -79.791557 40.474881, -79.786159 40.477885, -79.785197 40.477562, -79.782538 40.476619, -79.77886599999999 40.476175, -79.778398 40.475976, -79.776853 40.465746, -79.777878 40.463541, -79.779202 40.462767, -79.779298 40.460953, -79.779279 40.459892, -79.781094 40.458945, -79.78215400000001 40.456904, -79.787204 40.453137, -79.792878 40.451566, -79.79625299999999 40.450133, -79.79667000000001 40.448677, -79.800523 40.453278, -79.80049699999999 40.456005, -79.802406 40.457626, -79.804604 40.458734, -79.810412 40.459748, -79.811238 40.460463)))"
327,1400000US42003523600,38.6,523600,"MULTIPOLYGON (((-79.82836399999999 40.444355, -79.82704099999999 40.449775, -79.826391 40.452244, -79.826131 40.452697, -79.823239 40.454839, -79.823061 40.456464, -79.824431 40.464701, -79.82472799999999 40.465703, -79.823061 40.466295, -79.819204 40.464026, -79.816722 40.463617, -79.814739 40.462263, -79.81461299999999 40.462178, -79.813729 40.461598, -79.811238 40.460463, -79.810412 40.459748, -79.804604 40.458734, -79.802406 40.457626, -79.80049699999999 40.456005, -79.800523 40.453278, -79.79667000000001 40.448677, -79.796342 40.446163, -79.797059 40.443775, -79.797606 40.44249, -79.79789 40.441933, -79.801973 40.440187, -79.80034999999999 40.439509, -79.802667 40.43858, -79.80504500000001 40.439208, -79.812865 40.441285, -79.81393300000001 40.441568, -79.819733 40.443109, -79.82732 40.444994, -79.82836399999999 40.444355)))"
328,1400000US42003523701,7.3,523701,"MULTIPOLYGON (((-79.837002 40.502091, -79.833792 40.500852, -79.833456 40.501382, -79.833566 40.504439, -79.833624 40.506306, -79.833612 40.506393, -79.83393 40.511948, -79.83402 40.512712, -79.833797 40.513162, -79.83343000000001 40.513644, -79.82855600000001 40.511942, -79.826058 40.512857, -79.82453099999999 40.515576, -79.822388 40.514507, -79.820702 40.515299, -79.81970699999999 40.517397, -79.818158 40.518391, -79.816653 40.517711, -79.816749 40.51486, -79.815186 40.514361, -79.813733 40.516277, -79.81282299999999 40.516492, -79.810186 40.51574, -79.808745 40.516116, -79.807211 40.518369, -79.806668 40.516273, -79.80674999999999 40.513607, -79.80506200000001 40.514085, -79.801959 40.512749, -79.799387 40.510093, -79.795689 40.509869, -79.793502 40.507433, -79.794099 40.506904, -79.79883100000001 40.507322, -79.802206 40.506426, -79.80673899999999 40.502789, -79.806338 40.50162, -79.80600200000001 40.497817, -79.808594 40.494935, -79.80974399999999 40.493747, -79.811404 40.492379, -79.81643699999999 40.49021, -79.819862 40.489499, -79.820133 40.49005, -79.826714 40.490576, -79.827457 40.490954, -79.827583 40.492362, -79.82735599999999 40.494406, -79.829351 40.495194, -79.832398 40.494859, -79.833945 40.49536, -79.83481399999999 40.496778, -79.834946 40.497115, -79.835041 40.497436, -79.835176 40.498085, -79.835261 40.498263, -79.835425 40.498487, -79.836366 40.501552, -79.837158 40.501965, -79.837002 40.502091)))"
329,1400000US42003523702,33.5,523702,"MULTIPOLYGON (((-79.820978 40.48812, -79.820134 40.489281, -79.819862 40.489499, -79.81643699999999 40.49021, -79.811404 40.492379, -79.80974399999999 40.493747, -79.808594 40.494935, -79.80600200000001 40.497817, -79.806338 40.50162, -79.80673899999999 40.502789, -79.802206 40.506426, -79.79883100000001 40.507322, -79.794099 40.506904, -79.793502 40.507433, -79.795689 40.509869, -79.799387 40.510093, -79.801959 40.512749, -79.80506200000001 40.514085, -79.802312 40.514332, -79.79845 40.510194, -79.793589 40.511312, -79.791794 40.507943, -79.791662 40.507275, -79.792396 40.503147, -79.78930099999999 40.500974, -79.788134 40.499195, -79.789046 40.496648, -79.787131 40.49528, -79.78447199999999 40.495246, -79.783995 40.49455, -79.785101 40.493313, -79.784763 40.491143, -79.78312699999999 40.49044, -79.78404399999999 40.487172, -79.78377 40.486748, -79.781025 40.483926, -79.78048800000001 40.482013, -79.77874 40.480864, -79.77992 40.478466, -79.77810700000001 40.478246, -79.77886599999999 40.476175, -79.782538 40.476619, -79.785197 40.477562, -79.786159 40.477885, -79.791557 40.474881, -79.79528500000001 40.47601, -79.79961900000001 40.477538, -79.80078399999999 40.480716, -79.80466199999999 40.481369, -79.807868 40.481642, -79.809679 40.482901, -79.81129300000001 40.483865, -79.81454100000001 40.483849, -79.816745 40.48467, -79.817792 40.484975, -79.819247 40.484202, -79.82052899999999 40.485636, -79.820978 40.48812)))"
330,1400000US42003523800,21.2,523800,"MULTIPOLYGON (((-79.85933300000001 40.487142, -79.856537 40.488976, -79.85192600000001 40.492884, -79.851113 40.493601, -79.85033900000001 40.49594, -79.845263 40.495983, -79.84388 40.497997, -79.84289699999999 40.503297, -79.84079800000001 40.503674, -79.837829 40.502234, -79.837002 40.502091, -79.837158 40.501965, -79.836366 40.501552, -79.835425 40.498487, -79.835261 40.498263, -79.835176 40.498085, -79.835041 40.497436, -79.834946 40.497115, -79.83481399999999 40.496778, -79.833945 40.49536, -79.832398 40.494859, -79.829351 40.495194, -79.82735599999999 40.494406, -79.827583 40.492362, -79.827457 40.490954, -79.826714 40.490576, -79.820133 40.49005, -79.819862 40.489499, -79.820134 40.489281, -79.820978 40.48812, -79.82052899999999 40.485636, -79.819247 40.484202, -79.823207 40.483331, -79.825898 40.482253, -79.828716 40.481772, -79.832255 40.480568, -79.83287900000001 40.480304, -79.83426900000001 40.479951, -79.838258 40.478031, -79.839983 40.478408, -79.84380299999999 40.477548, -79.845507 40.477965, -79.846295 40.477836, -79.84849699999999 40.47554, -79.848085 40.478205, -79.84815 40.47843, -79.85154300000001 40.482799, -79.85471699999999 40.484245, -79.856899 40.485171, -79.857736 40.48545, -79.85954099999999 40.487052, -79.85933300000001 40.487142)))"
331,1400000US42003524000,14.1,524000,"MULTIPOLYGON (((-79.84968000000001 40.497589, -79.84885300000001 40.503658, -79.849326 40.506821, -79.849341 40.506895, -79.849451 40.507425, -79.84652699999999 40.50819, -79.843768 40.511282, -79.84340899999999 40.511297, -79.841897 40.511855, -79.838652 40.511824, -79.835635 40.511483, -79.834222 40.512302, -79.83402 40.512712, -79.83393 40.511948, -79.833612 40.506393, -79.833624 40.506306, -79.833566 40.504439, -79.833456 40.501382, -79.833792 40.500852, -79.837002 40.502091, -79.837829 40.502234, -79.84079800000001 40.503674, -79.84289699999999 40.503297, -79.84388 40.497997, -79.845263 40.495983, -79.85033900000001 40.49594, -79.84968000000001 40.497589)))"
332,1400000US42003525100,2.2,525100,"MULTIPOLYGON (((-79.838572 40.512626, -79.838491 40.513658, -79.838629 40.514257, -79.83785 40.518681, -79.83757 40.52098, -79.834808 40.520789, -79.83343600000001 40.520685, -79.827772 40.520295, -79.82275199999999 40.520379, -79.82283 40.522928, -79.82129500000001 40.522943, -79.82147399999999 40.526015, -79.820868 40.526167, -79.81921800000001 40.5233, -79.819804 40.520441, -79.82034400000001 40.518101, -79.81991600000001 40.517628, -79.81970699999999 40.517397, -79.820702 40.515299, -79.822388 40.514507, -79.82453099999999 40.515576, -79.826058 40.512857, -79.82855600000001 40.511942, -79.83343000000001 40.513644, -79.833797 40.513162, -79.83402 40.512712, -79.834222 40.512302, -79.835635 40.511483, -79.838652 40.511824, -79.838572 40.512626)))"
333,1400000US42003525200,0.3,525200,"MULTIPOLYGON (((-79.850494 40.520508, -79.850196 40.521716, -79.849434 40.523553, -79.84736700000001 40.522958, -79.84260399999999 40.521946, -79.84224 40.52187, -79.83893500000001 40.521161, -79.83757 40.52098, -79.83785 40.518681, -79.838629 40.514257, -79.838491 40.513658, -79.838572 40.512626, -79.838652 40.511824, -79.841897 40.511855, -79.84340899999999 40.511297, -79.843768 40.511282, -79.84652699999999 40.50819, -79.849451 40.507425, -79.85096900000001 40.515864, -79.850494 40.520508)))"
334,1400000US42003525300,0.4,525300,"MULTIPOLYGON (((-79.848426 40.525126, -79.846321 40.527073, -79.842302 40.529804, -79.835272 40.532634, -79.834731 40.531722, -79.836598 40.530207, -79.833034 40.529847, -79.828112 40.527992, -79.82792600000001 40.524571, -79.82147399999999 40.526015, -79.82129500000001 40.522943, -79.82283 40.522928, -79.82275199999999 40.520379, -79.827772 40.520295, -79.83343600000001 40.520685, -79.834808 40.520789, -79.83757 40.52098, -79.83893500000001 40.521161, -79.84224 40.52187, -79.84260399999999 40.521946, -79.84736700000001 40.522958, -79.849434 40.523553, -79.848426 40.525126)))"
335,1400000US42003526101,3.2,526101,"MULTIPOLYGON (((-79.834731 40.531722, -79.835272 40.532634, -79.83082 40.534342, -79.827562 40.535202, -79.82234 40.536166, -79.820606 40.536364, -79.813647 40.536624, -79.80851199999999 40.537125, -79.80756599999999 40.537284, -79.805012 40.537455, -79.79478899999999 40.535785, -79.783753 40.534108, -79.779239 40.534455, -79.772762 40.536327, -79.768478 40.538779, -79.766091 40.540713, -79.764172 40.544264, -79.76369800000001 40.546025, -79.76509 40.549238, -79.760069 40.551064, -79.758132 40.550337, -79.754254 40.550431, -79.751701 40.551823, -79.748493 40.551264, -79.745879 40.549809, -79.742656 40.548523, -79.74141899999999 40.549371, -79.73926899999999 40.549497, -79.735714 40.549012, -79.734044 40.546836, -79.73258199999999 40.546561, -79.731934 40.545066, -79.730552 40.544717, -79.728666 40.543435, -79.724608 40.542191, -79.72236700000001 40.542198, -79.72112799999999 40.541162, -79.71870699999999 40.537399, -79.71437299999999 40.532878, -79.71284799999999 40.532934, -79.71243200000001 40.530982, -79.709658 40.527232, -79.710134 40.524621, -79.711713 40.523546, -79.716902 40.523807, -79.71973 40.523382, -79.720538 40.520724, -79.72404899999999 40.518048, -79.726615 40.517101, -79.72796099999999 40.516855, -79.72942999999999 40.516594, -79.730597 40.515448, -79.73134400000001 40.513831, -79.731548 40.51299, -79.73266700000001 40.51113, -79.733194 40.510736, -79.735353 40.50989, -79.73619100000001 40.509495, -79.738793 40.508193, -79.739958 40.506066, -79.74458300000001 40.504842, -79.745931 40.503239, -79.747784 40.497897, -79.748749 40.497, -79.751638 40.496472, -79.752905 40.496523, -79.755713 40.499071, -79.759612 40.501457, -79.761736 40.503793, -79.762613 40.504331, -79.767713 40.500283, -79.768396 40.49745, -79.77197200000001 40.49655, -79.775665 40.493977, -79.77761700000001 40.493689, -79.783721 40.49449, -79.783995 40.49455, -79.78447199999999 40.495246, -79.787131 40.49528, -79.789046 40.496648, -79.788134 40.499195, -79.78930099999999 40.500974, -79.792396 40.503147, -79.791662 40.507275, -79.791794 40.507943, -79.793589 40.511312, -79.79845 40.510194, -79.802312 40.514332, -79.80506200000001 40.514085, -79.80674999999999 40.513607, -79.806668 40.516273, -79.807211 40.518369, -79.808745 40.516116, -79.810186 40.51574, -79.81282299999999 40.516492, -79.813733 40.516277, -79.815186 40.514361, -79.816749 40.51486, -79.816653 40.517711, -79.818158 40.518391, -79.81970699999999 40.517397, -79.81991600000001 40.517628, -79.82034400000001 40.518101, -79.819804 40.520441, -79.81921800000001 40.5233, -79.820868 40.526167, -79.82147399999999 40.526015, -79.82792600000001 40.524571, -79.828112 40.527992, -79.833034 40.529847, -79.836598 40.530207, -79.834731 40.531722)))"
336,1400000US42003526102,0.3,526102,"MULTIPOLYGON (((-79.751638 40.496472, -79.748749 40.497, -79.747784 40.497897, -79.745931 40.503239, -79.74458300000001 40.504842, -79.739958 40.506066, -79.738793 40.508193, -79.73619100000001 40.509495, -79.735353 40.50989, -79.733194 40.510736, -79.73266700000001 40.51113, -79.731548 40.51299, -79.73134400000001 40.513831, -79.730597 40.515448, -79.72942999999999 40.516594, -79.72796099999999 40.516855, -79.726615 40.517101, -79.72404899999999 40.518048, -79.720538 40.520724, -79.71973 40.523382, -79.716902 40.523807, -79.711713 40.523546, -79.710134 40.524621, -79.709658 40.527232, -79.71243200000001 40.530982, -79.71284799999999 40.532934, -79.710234 40.532299, -79.707902 40.530663, -79.705101 40.527111, -79.701624 40.525449, -79.701881 40.524525, -79.70199599999999 40.522843, -79.70208700000001 40.521763, -79.7022 40.503331, -79.70214199999999 40.489523, -79.705392 40.489339, -79.707562 40.489444, -79.70905399999999 40.489265, -79.712585 40.487218, -79.715456 40.484181, -79.716127 40.483851, -79.718355 40.483566, -79.721583 40.482664, -79.72481399999999 40.481905, -79.72683000000001 40.480081, -79.733627 40.478799, -79.736034 40.477845, -79.737189 40.478744, -79.737928 40.479786, -79.737799 40.484868, -79.74120600000001 40.49034, -79.744739 40.493074, -79.747568 40.494375, -79.749228 40.494647, -79.75002000000001 40.49493, -79.75054299999999 40.495272, -79.751638 40.496472)))"
337,1400000US42003526201,4.2,526201,"MULTIPOLYGON (((-79.785101 40.493313, -79.783995 40.49455, -79.783721 40.49449, -79.77761700000001 40.493689, -79.775665 40.493977, -79.77197200000001 40.49655, -79.768396 40.49745, -79.767713 40.500283, -79.762613 40.504331, -79.761736 40.503793, -79.759612 40.501457, -79.755713 40.499071, -79.752905 40.496523, -79.751638 40.496472, -79.75054299999999 40.495272, -79.75002000000001 40.49493, -79.749228 40.494647, -79.747568 40.494375, -79.744739 40.493074, -79.74120600000001 40.49034, -79.737799 40.484868, -79.737928 40.479786, -79.737189 40.478744, -79.736034 40.477845, -79.74476 40.477153, -79.74799299999999 40.477396, -79.753028 40.478545, -79.75802400000001 40.478239, -79.75914400000001 40.477769, -79.761162 40.478213, -79.762646 40.478932, -79.76389 40.480357, -79.76582999999999 40.483648, -79.771237 40.486192, -79.774933 40.488955, -79.778255 40.489353, -79.77942899999999 40.489714, -79.781105 40.489992, -79.781223 40.490018, -79.78312699999999 40.49044, -79.784763 40.491143, -79.785101 40.493313)))"
338,1400000US42003526202,9.1,526202,"MULTIPOLYGON (((-79.78404399999999 40.487172, -79.78312699999999 40.49044, -79.781223 40.490018, -79.781105 40.489992, -79.77942899999999 40.489714, -79.778255 40.489353, -79.774933 40.488955, -79.771237 40.486192, -79.76582999999999 40.483648, -79.76389 40.480357, -79.762646 40.478932, -79.761162 40.478213, -79.75914400000001 40.477769, -79.75802400000001 40.478239, -79.753028 40.478545, -79.74799299999999 40.477396, -79.74476 40.477153, -79.736034 40.477845, -79.73369 40.474818, -79.733271 40.473095, -79.73128 40.470971, -79.73036399999999 40.465557, -79.72415599999999 40.460419, -79.719026 40.456078, -79.717517 40.455318, -79.714606 40.45376, -79.71538200000001 40.451347, -79.713571 40.450827, -79.71401899999999 40.448873, -79.713846 40.445839, -79.714626 40.445906, -79.718923 40.447055, -79.73141099999999 40.453344, -79.731651 40.453453, -79.735356 40.455374, -79.73641000000001 40.456529, -79.73886299999999 40.457761, -79.74461100000001 40.456627, -79.74820099999999 40.457248, -79.753513 40.460279, -79.75638600000001 40.459675, -79.75859800000001 40.459863, -79.759567 40.460388, -79.762074 40.461814, -79.76814 40.461953, -79.769403 40.460865, -79.771424 40.460229, -79.773906 40.459653, -79.779298 40.460953, -79.779202 40.462767, -79.777878 40.463541, -79.776853 40.465746, -79.778398 40.475976, -79.77886599999999 40.476175, -79.77810700000001 40.478246, -79.77992 40.478466, -79.77874 40.480864, -79.78048800000001 40.482013, -79.781025 40.483926, -79.78377 40.486748, -79.78404399999999 40.487172)))"
339,1400000US42003526301,0,526301,"MULTIPOLYGON (((-79.736034 40.477845, -79.733627 40.478799, -79.72683000000001 40.480081, -79.72481399999999 40.481905, -79.721583 40.482664, -79.718355 40.483566, -79.716127 40.483851, -79.715456 40.484181, -79.712585 40.487218, -79.70905399999999 40.489265, -79.707562 40.489444, -79.705392 40.489339, -79.70214199999999 40.489523, -79.70233 40.482942, -79.702431 40.479314, -79.702485 40.477326, -79.70486 40.475434, -79.70738 40.475371, -79.708478 40.475441, -79.709507 40.475858, -79.711282 40.473834, -79.713342 40.474265, -79.714479 40.474522, -79.71654700000001 40.474013, -79.718529 40.472258, -79.719612 40.471595, -79.720902 40.467369, -79.720484 40.465762, -79.721132 40.465278, -79.72144299999999 40.46489, -79.720111 40.462842, -79.717517 40.455318, -79.719026 40.456078, -79.72415599999999 40.460419, -79.73036399999999 40.465557, -79.73128 40.470971, -79.733271 40.473095, -79.73369 40.474818, -79.736034 40.477845)))"
340,1400000US42003526302,1.7,526302,"MULTIPOLYGON (((-79.721132 40.465278, -79.720484 40.465762, -79.720902 40.467369, -79.719612 40.471595, -79.718529 40.472258, -79.71654700000001 40.474013, -79.714479 40.474522, -79.713342 40.474265, -79.711282 40.473834, -79.709507 40.475858, -79.708478 40.475441, -79.70738 40.475371, -79.70486 40.475434, -79.702485 40.477326, -79.70303800000001 40.463592, -79.703237 40.456068, -79.70333100000001 40.453331, -79.703491 40.452984, -79.70335799999999 40.452512, -79.703973 40.443652, -79.707379 40.446266, -79.708142 40.447673, -79.709526 40.448113, -79.71135099999999 40.445884, -79.713846 40.445839, -79.71401899999999 40.448873, -79.713571 40.450827, -79.71538200000001 40.451347, -79.714606 40.45376, -79.717517 40.455318, -79.720111 40.462842, -79.72144299999999 40.46489, -79.721132 40.465278)))"
